40,\\172.16.10.2\c$\VisuPro\156006002\SecAna.db,CHAN_022,GEFJ1.31713.BL2_SET_V,GE02#风机桨距设定角度2
41,\\172.16.10.2\c$\VisuPro\156006002\SecAna.db,CHAN_023,GEFJ1.31713.BL3_SET_V,GE02#风机桨距设定角度3
42,\\172.16.10.2\c$\VisuPro\156006002\SecAna.db,CHAN_015,GEFJ1.31713.POS_NAC,GE02#风机机舱位置
43,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_001,GEFJ1.31717.P_ACT,GE03#风机有功功率
44,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_003,GEFJ1.31717.PF,GE03#风机性能因素
45,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_004,GEFJ1.31717.Q,GE03#风机无功
46,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_005,GEFJ1.31717.U_A_N,GE03#风机A相电压
47,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_006,GEFJ1.31717.U_B_N,GE03#风机B相电压
48,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_007,GEFJ1.31717.U_C_N,GE03#风机C相电压
49,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_008,GEFJ1.31717.I_A,GE03#风机A相电流
50,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_009,GEFJ1.31717.I_B,GE03#风机B相电流
51,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_010,GEFJ1.31717.I_C,GE03#风机C相电流
52,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_011,GEFJ1.31717.N_GEN_CCU,GE03#风机发电机转速
53,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_012,GEFJ1.31717.N_ROT_PLC,GE03#风机叶轮转速
54,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_013,GEFJ1.31717.BL1_ACT,GE03#风机桨距角度1
55,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_014,GEFJ1.31717.V_WIN,GE03#风机风速
56,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_017,GEFJ1.31717.N_GEN_PLC,GE03#风机发电机PLC转速
57,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_019,GEFJ1.31717.BL2_ACT,GE03#风机桨距角度2
58,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_020,GEFJ1.31717.BL3_ACT,GE03#风机桨距角度3
59,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_021,GEFJ1.31717.BL1_SET_V,GE03#风机桨距设定角度
60,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_032,GEFJ1.31717.T_GEN_1,GE03#风机发电机1温度
61,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_033,GEFJ1.31717.T_GEN_2,GE03#风机发电机2温度
62,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_034,GEFJ1.31717.T_BEAR_A,GE03#风机轴承A温度
63,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_035,GEFJ1.31717.T_BEAR_B,GE03#风机轴承B温度
64,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_036,GEFJ1.31717.T_GEAR,GE03#风机齿轮箱温度
65,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_037,GEFJ1.31717.T_AMB,GE03#风机环境温度
66,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_038,GEFJ1.31717.T_NAC,GE03#风机机舱温度
67,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_040,GEFJ1.31717.T_GEAR_BEAR,GE03#风机齿轮箱轴承温度
68,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_056,GEFJ1.31717.HYD_PRES,GE03#风机液压
69,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_061,GEFJ1.31717.T_MAIN_BOX,GE03#风机主控柜温度
70,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_062,GEFJ1.31717.T_TOP_BOX,GE03#风机顶部控制柜温度
71,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_063,GEFJ1.31717.T_CTRL_BOX,GE03#风机轮毂控制柜温度
72,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_064,GEFJ1.31717.T_CTRL_BOX1,GE03#风机轮毂轴承1控制柜温度
73,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_065,GEFJ1.31717.T_BAT_BOX1,GE03#风机电池柜1温度
74,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_066,GEFJ1.31717.T_CTRL_BOX2,GE03#风机轮毂轴承2控制柜温度
75,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_067,GEFJ1.31717.T_BAT_BOX2,GE03#风机电池柜2温度
76,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_068,GEFJ1.31717.T_CTRL_BOX3,GE03#风机轮毂轴承3控制柜温度
77,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_070,GEFJ1.31717.T_BAT_BOX3,GE03#风机电池柜3温度
78,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_072,GEFJ1.31717.T_HUB,GE03#风机轮毂温度
79,\\172.16.10.3\c$\VisuPro\156006003\StatDat.db,PROD,GEFJ1.31717.PROD,GE03#风机发电量
80,\\172.16.10.3\c$\VisuPro\156006003\StatDat.db,OTT,GEFJ1.31717.OTT,GE03#风机并网发电时间
81,\\172.16.10.3\c$\VisuPro\156006003\ErrDev.db,StatusNumber,GEFJ1.31717.STATE,GE03#风机风机状态
82,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_022,GEFJ1.31717.BL2_SET_V,GE03#风机桨距设定角度2
83,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_023,GEFJ1.31717.BL3_SET_V,GE03#风机桨距设定角度3
84,\\172.16.10.3\c$\VisuPro\156006003\SecAna.db,CHAN_015,GEFJ1.31717.POS_NAC,GE03#风机机舱位置
85,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_001,GEFJ1.31202.P_ACT,GE05#风机有功功率
86,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_003,GEFJ1.31202.PF,GE05#风机性能因素
87,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_004,GEFJ1.31202.Q,GE05#风机无功
88,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_005,GEFJ1.31202.U_A_N,GE05#风机A相电压
89,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_006,GEFJ1.31202.U_B_N,GE05#风机B相电压
90,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_007,GEFJ1.31202.U_C_N,GE05#风机C相电压
91,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_008,GEFJ1.31202.I_A,GE05#风机A相电流
92,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_009,GEFJ1.31202.I_B,GE05#风机B相电流
93,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_010,GEFJ1.31202.I_C,GE05#风机C相电流
94,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_011,GEFJ1.31202.N_GEN_CCU,GE05#风机发电机转速
95,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_012,GEFJ1.31202.N_ROT_PLC,GE05#风机叶轮转速
96,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_013,GEFJ1.31202.BL1_ACT,GE05#风机桨距角度1
97,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_014,GEFJ1.31202.V_WIN,GE05#风机风速
98,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_017,GEFJ1.31202.N_GEN_PLC,GE05#风机发电机PLC转速
99,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_019,GEFJ1.31202.BL2_ACT,GE05#风机桨距角度2
100,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_020,GEFJ1.31202.BL3_ACT,GE05#风机桨距角度3
101,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_021,GEFJ1.31202.BL1_SET_V,GE05#风机桨距设定角度
102,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_032,GEFJ1.31202.T_GEN_1,GE05#风机发电机1温度
103,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_033,GEFJ1.31202.T_GEN_2,GE05#风机发电机2温度
104,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_034,GEFJ1.31202.T_BEAR_A,GE05#风机轴承A温度
105,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_035,GEFJ1.31202.T_BEAR_B,GE05#风机轴承B温度
106,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_036,GEFJ1.31202.T_GEAR,GE05#风机齿轮箱温度
107,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_037,GEFJ1.31202.T_AMB,GE05#风机环境温度
108,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_038,GEFJ1.31202.T_NAC,GE05#风机机舱温度
109,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_040,GEFJ1.31202.T_GEAR_BEAR,GE05#风机齿轮箱轴承温度
110,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_056,GEFJ1.31202.HYD_PRES,GE05#风机液压
111,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_061,GEFJ1.31202.T_MAIN_BOX,GE05#风机主控柜温度
112,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_062,GEFJ1.31202.T_TOP_BOX,GE05#风机顶部控制柜温度
113,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_063,GEFJ1.31202.T_CTRL_BOX,GE05#风机轮毂控制柜温度
114,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_064,GEFJ1.31202.T_CTRL_BOX1,GE05#风机轮毂轴承1控制柜温度
115,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_065,GEFJ1.31202.T_BAT_BOX1,GE05#风机电池柜1温度
116,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_066,GEFJ1.31202.T_CTRL_BOX2,GE05#风机轮毂轴承2控制柜温度
117,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_067,GEFJ1.31202.T_BAT_BOX2,GE05#风机电池柜2温度
118,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_068,GEFJ1.31202.T_CTRL_BOX3,GE05#风机轮毂轴承3控制柜温度
119,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_070,GEFJ1.31202.T_BAT_BOX3,GE05#风机电池柜3温度
120,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_072,GEFJ1.31202.T_HUB,GE05#风机轮毂温度
121,\\172.16.10.5\c$\VisuPro\156006005\StatDat.db,PROD,GEFJ1.31202.PROD,GE05#风机发电量
122,\\172.16.10.5\c$\VisuPro\156006005\StatDat.db,OTT,GEFJ1.31202.OTT,GE05#风机并网发电时间
123,\\172.16.10.5\c$\VisuPro\156006005\ErrDev.db,StatusNumber,GEFJ1.31202.STATE,GE05#风机风机状态
124,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_022,GEFJ1.31202.BL2_SET_V,GE05#风机桨距设定角度2
125,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_023,GEFJ1.31202.BL3_SET_V,GE05#风机桨距设定角度3
126,\\172.16.10.5\c$\VisuPro\156006005\SecAna.db,CHAN_015,GEFJ1.31202.POS_NAC,GE05#风机机舱位置
127,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_001,GEFJ1.31712.P_ACT,GE06#风机有功功率
128,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_003,GEFJ1.31712.PF,GE06#风机性能因素
129,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_004,GEFJ1.31712.Q,GE06#风机无功
130,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_005,GEFJ1.31712.U_A_N,GE06#风机A相电压
131,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_006,GEFJ1.31712.U_B_N,GE06#风机B相电压
132,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_007,GEFJ1.31712.U_C_N,GE06#风机C相电压
133,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_008,GEFJ1.31712.I_A,GE06#风机A相电流
134,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_009,GEFJ1.31712.I_B,GE06#风机B相电流
135,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_010,GEFJ1.31712.I_C,GE06#风机C相电流
136,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_011,GEFJ1.31712.N_GEN_CCU,GE06#风机发电机转速
137,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_012,GEFJ1.31712.N_ROT_PLC,GE06#风机叶轮转速
138,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_013,GEFJ1.31712.BL1_ACT,GE06#风机桨距角度1
139,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_014,GEFJ1.31712.V_WIN,GE06#风机风速
140,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_017,GEFJ1.31712.N_GEN_PLC,GE06#风机发电机PLC转速
141,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_019,GEFJ1.31712.BL2_ACT,GE06#风机桨距角度2
142,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_020,GEFJ1.31712.BL3_ACT,GE06#风机桨距角度3
143,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_021,GEFJ1.31712.BL1_SET_V,GE06#风机桨距设定角度
144,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_032,GEFJ1.31712.T_GEN_1,GE06#风机发电机1温度
145,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_033,GEFJ1.31712.T_GEN_2,GE06#风机发电机2温度
146,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_034,GEFJ1.31712.T_BEAR_A,GE06#风机轴承A温度
147,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_035,GEFJ1.31712.T_BEAR_B,GE06#风机轴承B温度
148,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_036,GEFJ1.31712.T_GEAR,GE06#风机齿轮箱温度
149,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_037,GEFJ1.31712.T_AMB,GE06#风机环境温度
150,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_038,GEFJ1.31712.T_NAC,GE06#风机机舱温度
151,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_040,GEFJ1.31712.T_GEAR_BEAR,GE06#风机齿轮箱轴承温度
152,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_056,GEFJ1.31712.HYD_PRES,GE06#风机液压
153,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_061,GEFJ1.31712.T_MAIN_BOX,GE06#风机主控柜温度
154,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_062,GEFJ1.31712.T_TOP_BOX,GE06#风机顶部控制柜温度
155,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_063,GEFJ1.31712.T_CTRL_BOX,GE06#风机轮毂控制柜温度
156,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_064,GEFJ1.31712.T_CTRL_BOX1,GE06#风机轮毂轴承1控制柜温度
157,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_065,GEFJ1.31712.T_BAT_BOX1,GE06#风机电池柜1温度
158,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_066,GEFJ1.31712.T_CTRL_BOX2,GE06#风机轮毂轴承2控制柜温度
159,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_067,GEFJ1.31712.T_BAT_BOX2,GE06#风机电池柜2温度
160,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_068,GEFJ1.31712.T_CTRL_BOX3,GE06#风机轮毂轴承3控制柜温度
161,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_070,GEFJ1.31712.T_BAT_BOX3,GE06#风机电池柜3温度
162,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_072,GEFJ1.31712.T_HUB,GE06#风机轮毂温度
163,\\172.16.10.6\c$\VisuPro\156006006\StatDat.db,PROD,GEFJ1.31712.PROD,GE06#风机发电量
164,\\172.16.10.6\c$\VisuPro\156006006\StatDat.db,OTT,GEFJ1.31712.OTT,GE06#风机并网发电时间
165,\\172.16.10.6\c$\VisuPro\156006006\ErrDev.db,StatusNumber,GEFJ1.31712.STATE,GE06#风机风机状态
166,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_022,GEFJ1.31712.BL2_SET_V,GE06#风机桨距设定角度2
167,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_023,GEFJ1.31712.BL3_SET_V,GE06#风机桨距设定角度3
168,\\172.16.10.6\c$\VisuPro\156006006\SecAna.db,CHAN_015,GEFJ1.31712.POS_NAC,GE06#风机机舱位置
169,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_001,GEFJ1.31316.P_ACT,GE07#风机有功功率
170,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_003,GEFJ1.31316.PF,GE07#风机性能因素
171,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_004,GEFJ1.31316.Q,GE07#风机无功
172,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_005,GEFJ1.31316.U_A_N,GE07#风机A相电压
173,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_006,GEFJ1.31316.U_B_N,GE07#风机B相电压
174,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_007,GEFJ1.31316.U_C_N,GE07#风机C相电压
175,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_008,GEFJ1.31316.I_A,GE07#风机A相电流
176,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_009,GEFJ1.31316.I_B,GE07#风机B相电流
177,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_010,GEFJ1.31316.I_C,GE07#风机C相电流
178,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_011,GEFJ1.31316.N_GEN_CCU,GE07#风机发电机转速
179,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_012,GEFJ1.31316.N_ROT_PLC,GE07#风机叶轮转速
180,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_013,GEFJ1.31316.BL1_ACT,GE07#风机桨距角度1
181,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_014,GEFJ1.31316.V_WIN,GE07#风机风速
182,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_017,GEFJ1.31316.N_GEN_PLC,GE07#风机发电机PLC转速
183,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_019,GEFJ1.31316.BL2_ACT,GE07#风机桨距角度2
184,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_020,GEFJ1.31316.BL3_ACT,GE07#风机桨距角度3
185,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_021,GEFJ1.31316.BL1_SET_V,GE07#风机桨距设定角度
186,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_032,GEFJ1.31316.T_GEN_1,GE07#风机发电机1温度
187,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_033,GEFJ1.31316.T_GEN_2,GE07#风机发电机2温度
188,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_034,GEFJ1.31316.T_BEAR_A,GE07#风机轴承A温度
189,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_035,GEFJ1.31316.T_BEAR_B,GE07#风机轴承B温度
190,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_036,GEFJ1.31316.T_GEAR,GE07#风机齿轮箱温度
191,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_037,GEFJ1.31316.T_AMB,GE07#风机环境温度
192,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_038,GEFJ1.31316.T_NAC,GE07#风机机舱温度
193,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_040,GEFJ1.31316.T_GEAR_BEAR,GE07#风机齿轮箱轴承温度
194,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_056,GEFJ1.31316.HYD_PRES,GE07#风机液压
195,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_061,GEFJ1.31316.T_MAIN_BOX,GE07#风机主控柜温度
196,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_062,GEFJ1.31316.T_TOP_BOX,GE07#风机顶部控制柜温度
197,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_063,GEFJ1.31316.T_CTRL_BOX,GE07#风机轮毂控制柜温度
198,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_064,GEFJ1.31316.T_CTRL_BOX1,GE07#风机轮毂轴承1控制柜温度
199,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_065,GEFJ1.31316.T_BAT_BOX1,GE07#风机电池柜1温度
200,\\172.16.10.7\c$\VisuPro\156006007\SecAna.db,CHAN_066,GEFJ1.31316.T_CTRL_BOX2,GE07#风机轮毂轴承2控制柜温度
